M_id;T_id;Price_d2.1
69453;394929;нет
69455;378297;нет
74873;394930;нет
138309;573492;нет
86214;577712;нет
145162;577755;нет
142033;577717;нет
141895;577725;нет
19335;576626;нет
53983;364357;нет
96996;577719;нет
99403;577727;нет
238025;577728;нет
238026;577765;нет
61086;329378;нет
58725;329754;нет
33332;328365;нет
33333;328366;нет
33334;328210;нет
35417;331056;нет
69453;362558;нет
57142;333484;нет
57141;333485;нет
57139;333486;нет
57144;346200;нет
32004;369891;нет
32005;369892;нет
170443;580389;нет
170443;580316;нет
170443;580462;нет
139088;573524;нет
173389;573993;нет
137829;378971;нет
188603;439454;нет
188604;352296;нет
121954;577231;нет
137830;378822;нет
137831;377911;нет
137832;396277;нет
137833;388574;нет
137834;345719;нет
137835;346115;нет
32006;387922;нет
31827;387923;нет
176966;439640;нет
32658;352297;нет
84577;352298;нет
98827;362339;нет
32657;362343;нет
191106;345790;нет
191107;379186;нет
53871;524238;нет
297223;581943;нет
297224;581941;нет
297225;581982;нет
134769;371972;нет
54091;581914;нет
32018;346490;нет
84577;345373;нет
121956;577230;нет
69454;371933;нет
77008;352551;нет
77005;449485;нет
77006;378810;нет
77009;379623;нет
41887;380766;нет
77012;328529;нет
39441;361912;нет
39764;362708;нет
33482;361736;нет
77006;329884;нет
51124;335786;нет
51126;329883;нет
32016;352226;нет
31973;352222;нет
31975;352221;нет
31976;352223;нет
29941;352220;нет
131433;575702;нет
32015;352224;нет
29755;352295;нет
32017;352227;нет
29943;352225;нет
170449;449698;нет
168509;449699;нет
31974;374686;нет
108197;576952;нет
177756;577736;нет
170448;345236;нет
170979;357162;нет
169208;530048;нет
168508;530049;нет
190760;530050;нет
223359;530051;нет
167423;530052;нет
170447;530053;нет
168509;530054;нет
170448;530055;нет
333542;581915;нет
30539;369849;нет
30540;330256;нет
23619;372020;нет
23620;369850;нет
23621;362831;нет
23619;353789;нет
30363;335091;нет
30363;335090;нет
23620;354277;нет
23621;347232;нет
30363;335051;нет
81948;576948;нет
131458;581978;нет
131459;581963;нет
131460;574058;нет
131461;574027;нет
131485;581981;нет
131463;581946;нет
131432;581960;нет
131435;581929;нет
131443;581934;нет
32014;439628;нет
29943;391099;нет
32015;393238;нет
32016;393430;нет
29755;401734;нет
32017;386705;нет
31972;496349;нет
31972;395269;нет
29941;496350;нет
29941;449477;нет
29942;393429;нет
31973;449479;нет
31974;395270;нет
31975;449480;нет
31976;449481;нет
164795;580599;нет
36281;348300;нет
66892;329847;нет
53250;327046;нет
38540;347156;нет
53251;337015;нет
74639;344512;нет
53252;329728;нет
53252;347981;нет
137796;377343;нет
73807;328558;нет
35522;367422;нет
53252;573572;нет
267488;530056;нет
267486;530057;нет
294809;530058;нет
294810;530059;нет
164786;578808;нет
185583;577756;нет
137791;388575;нет
66892;346242;нет
69453;384732;нет
100001476;467111;нет
35725;467112;нет
137789;564182;нет
137790;417292;нет
137791;413130;нет
137792;413151;нет
137793;413155;нет
137797;564181;нет
137798;564183;нет
142707;346114;нет
142708;378498;нет
137800;449482;нет
137794;404564;нет
137795;379127;нет
145870;388579;нет
145872;468896;нет
99061;438961;нет
306513;524380;92,76
306516;524381;101,45
31769;371937;нет
31767;371794;нет
31766;370508;нет
49010;578810;нет
180304;578731;нет
180268;578702;нет
31764;369807;нет
21725;331740;нет
21727;337546;нет
21716;383324;нет
21703;577080;нет
21706;577033;нет
21707;576946;нет
46002;337829;нет
46038;337830;нет
43260;383097;нет
46033;377092;нет
45999;336424;нет
46001;336513;нет
46003;336154;нет
46004;337664;нет
49010;384757;нет
49006;361123;нет
49008;361107;нет
49009;361918;нет
49010;361919;нет
56465;370513;нет
49008;396286;нет
134066;378721;нет
134066;417444;нет
134067;468958;нет
134067;352498;нет
134062;329122;нет
134062;468959;нет
49008;580700;нет
134061;334612;нет
134063;329123;нет
134064;329160;нет
28387;581939;нет
28761;580820;нет
28761;363392;нет
28761;362042;нет
28398;377089;нет
28399;329839;нет
28400;361000;нет
28400;329882;нет
28401;371795;нет
23803;401155;нет
23814;390505;нет
60127;352497;нет
26126;337249;нет
60128;369972;нет
31834;361101;нет
31293;464237;нет
111651;464238;нет
138583;464240;нет
137780;464239;нет
60129;361006;нет
134786;581975;нет
134785;581976;нет
173046;524382;нет
47483;333314;нет
48540;333315;нет
34753;336057;нет
48541;336058;нет
47484;336053;нет
70853;335654;нет
48543;335653;нет
48542;335657;нет
27717;334031;нет
176291;576543;нет
174300;576556;нет
46114;333320;нет
44940;333321;нет
33780;333322;нет
44997;332334;нет
44955;332335;нет
33776;332336;нет
54493;332337;нет
33778;332338;нет
33781;331716;нет
33777;331717;нет
33779;331718;нет
33782;331719;нет
15289;333319;нет
38884;333172;нет
44998;333173;нет
33070;332170;нет
34753;335837;нет
33071;335838;нет
27716;332743;нет
61839;350486;нет
32921;332744;нет
64960;332745;нет
34755;333216;нет
44999;333217;нет
33070;333218;нет
31907;335721;нет
45000;333316;нет
48542;333317;нет
37006;332166;нет
47482;335658;нет
47481;332556;нет
37007;333835;нет
37008;331722;нет
44998;332167;нет
38879;332168;нет
37005;332169;нет
38882;332554;нет
38878;332555;нет
61839;332104;нет
38880;346813;нет
44999;331721;нет
37009;354916;нет
37111;333887;нет
37010;333888;нет
38877;349464;нет
38876;332552;нет
28678;332553;нет
29745;333219;нет
27725;333221;нет
29745;333222;нет
38876;333133;нет
28679;333223;нет
37012;334028;нет
28680;334029;нет
37013;334030;нет
175566;580453;нет
175566;580380;нет
175566;580307;нет
154727;580856;нет
167392;573498;нет
130522;438430;нет
130524;459468;нет
124685;449483;нет
185376;577064;нет
67383;383735;нет
124684;463278;нет
72923;439690;нет
191109;439692;нет
72925;439693;нет
191111;439695;нет
72951;467113;нет
191108;439691;нет
191110;439694;нет
191144;466931;нет
124662;439696;нет
128766;573738;нет
67386;392629;нет
138991;573493;нет
67380;369749;нет
45853;329091;нет
126341;431829;нет
195249;573413;нет
48438;333318;нет
157177;577777;нет
138557;440030;нет
62044;369780;нет
62045;369917;нет
169494;432060;нет
169495;432061;нет
62046;366890;нет
62047;369778;нет
58676;362473;нет
64727;361493;нет
64728;361494;нет
64730;332105;нет
95663;467508;нет
189365;574000;нет
169507;432058;нет
169508;432059;нет
183002;576540;нет
169497;574035;нет
61252;352868;нет
188608;359227;нет
61252;439709;нет
169515;573570;нет
120865;464131;нет
82704;348745;нет
109450;351708;нет
45352;328714;нет
28424;378134;нет
45353;379695;нет
27691;328710;нет
21597;359407;нет
63339;339516;нет
61715;329964;нет
45356;335230;нет
15466;397251;нет
15468;388724;нет
15470;351612;нет
18738;376698;нет
301435;524513;нет
273781;475310;нет
48437;353301;нет
54665;331335;нет
131861;578740;нет
168495;530060;нет
168489;530061;нет
168490;530062;нет
168491;530063;нет
86638;581962;нет
86765;580831;нет
86641;578772;нет
33152;386055;нет
33153;369753;нет
33154;363576;нет
33155;363577;нет
86643;354928;нет
86644;347750;нет
191115;412515;нет
191116;412514;нет
191118;379731;нет
191119;411886;нет
191120;412512;нет
191121;411891;нет
191122;412511;нет
191123;378871;нет
191124;498738;нет
45861;379139;нет
43086;379252;нет
77451;448025;нет
47105;330435;нет
43085;326698;нет
43086;330083;нет
43174;326336;нет
43262;581928;нет
179786;580548;нет
179794;580560;нет
15017;379143;нет
15024;378892;нет
59887;370643;нет
49166;370581;нет
81250;340010;нет
77663;334768;нет
65083;367986;нет
64242;366524;нет
64239;379941;нет
65085;366109;нет
77591;329764;нет
95182;334769;нет
77585;362410;нет
95183;332861;нет
49161;329261;нет
77659;403740;нет
77661;351219;нет
75761;329484;нет
141931;335914;нет
75760;365683;нет
84904;365181;22,44
84905;364419;10,8
150032;465450;нет
86369;333124;нет
86370;333125;нет
83200;339254;нет
83199;339256;нет
83217;336237;нет
83204;339255;нет
83203;337108;нет
83202;334771;нет
83205;353619;нет
86372;334770;нет
86372;368716;нет
86373;349603;нет
86373;368713;нет
86374;382744;нет
59887;371152;нет
81385;361639;нет
81385;341604;нет
49170;329103;нет
49175;329104;нет
190651;331585;нет
124238;369919;нет
49171;337958;нет
49172;329381;нет
49174;329096;нет
49178;331119;нет
81245;352346;нет
81247;341603;нет
81248;529744;нет
95185;341608;нет
49173;349465;нет
81246;333578;нет
49168;361417;нет
164290;532948;нет
77587;336419;нет
16078;370928;нет
49168;336420;нет
77691;371819;нет
86175;345398;нет
18480;371816;нет
81248;330523;нет
95182;341606;нет
95184;341605;нет
95183;341607;нет
43452;383394;нет
50582;331686;нет
69434;330211;нет
43455;374729;нет
56681;347091;нет
43450;362004;нет
62815;370020;нет
21617;370781;нет
62742;369545;нет
62743;369801;нет
62744;366333;нет
15030;370024;нет
59919;366530;нет
59920;369990;нет
59917;371153;нет
59922;369774;нет
84524;347641;нет
104104;353380;нет
105865;353804;нет
104886;353382;нет
104885;353383;нет
104115;353803;нет
104887;353381;нет
104124;353802;нет
104132;353526;нет
104126;354000;нет
97964;355080;нет
97965;354210;нет
97958;355081;нет
97962;354209;нет
97956;354211;нет
97953;354212;нет
97951;354368;нет
97968;356330;нет
97970;353784;нет
109476;355036;8,22
109477;355038;13,95
109478;355037;22,52
109479;360150;нет
109480;355035;нет
109481;357906;нет
109465;354502;нет
109466;354503;4,83
109467;354505;нет
109468;354504;7,27
109469;354536;нет
109470;354535;нет
109471;357905;нет
109472;355034;17,14
109473;355093;нет
109474;357904;нет
109475;354360;нет
109862;354774;27,64
109866;354772;27,57
109865;354773;нет
109867;357908;27,55
109864;354501;нет
109863;354359;нет
49160;332860;нет
141926;529733;нет
142854;529735;нет
141932;529734;нет
141933;529736;нет
141935;529737;нет
141936;529740;нет
141934;529739;нет
141937;529738;нет
142288;529742;нет
141938;529743;нет
58532;340892;нет
22330;333363;нет
58535;358137;нет
76750;353355;нет
58517;339032;нет
95622;339034;нет
58518;339033;нет
58522;339037;нет
58523;339035;нет
58524;339036;нет
92434;439736;нет
69310;439737;нет
167027;439738;нет
58546;387624;нет
58551;338840;нет
58549;339038;нет
58558;346068;нет
144568;439735;нет
58555;346803;нет
58556;338841;нет
58557;332948;нет
49171;369918;нет
96441;395641;нет
96443;387924;нет
15029;361381;нет
60747;336710;нет
79043;340011;нет
80449;330547;нет
15034;362804;нет
53350;369802;нет
60688;340012;нет
60689;335741;нет
49159;336712;нет
132529;558803;нет
15028;361572;нет
59897;370484;нет
141941;573660;нет
155220;573667;нет
67493;345237;нет
49154;335949;нет
61650;340009;нет
79881;340013;нет
79519;330546;нет
49155;329286;нет
62560;371149;нет
36457;347930;нет
49153;366525;нет
89833;465409;нет
89835;465410;нет
89828;449486;нет
89834;467238;нет
89834;465412;нет
89831;465411;нет
89838;465413;5,52
125936;465414;нет
94237;465415;нет
108473;465418;нет
94237;382294;нет
108474;465416;нет
94238;465435;нет
108495;439742;нет
89840;439743;нет
89841;439746;нет
89842;558753;нет
89843;439749;нет
89844;465436;нет
89845;439751;нет
108495;465433;нет
108496;465437;нет
108497;558754;нет
89842;465438;нет
108498;465439;нет
108499;465440;нет
94189;465441;нет
94190;465442;нет
94191;465443;нет
94192;439755;нет
94192;465444;нет
94193;439756;нет
94194;465446;нет
94195;439758;нет
149477;465448;нет
149478;465449;нет
149475;439759;нет
135504;339380;нет
135505;439761;нет
135506;439762;нет
89823;439763;нет
89824;439764;нет
89825;439765;нет
89825;558722;нет
94207;439767;нет
94209;439769;нет
89848;439771;нет
89849;439772;нет
89846;439773;нет
89847;439774;нет
59889;366526;нет
59890;366527;нет
59891;366528;нет
59886;366529;нет
59888;371151;нет
59915;370632;нет
61649;370634;нет
59880;370481;нет
59881;370482;нет
59882;370509;нет
59906;383223;нет
59900;370510;нет
59902;370644;нет
59898;370504;нет
59926;370505;нет
59923;369775;нет
59925;366332;нет
59926;370582;нет
59876;370583;нет
59911;370584;нет
59908;370633;нет
59909;370025;нет
59910;370506;нет
83382;529746;нет
81385;529741;нет
296503;577683;нет
81247;529745;нет
58561;330364;нет
58770;335144;нет
58565;335055;нет
58566;351888;нет
58567;335143;нет
86220;330866;нет
58570;335054;нет
191074;439739;нет
49207;336421;нет
52918;379476;нет
69438;369135;нет
316271;573799;нет
296559;580460;нет
89828;496558;нет
89842;439991;нет
102224;439668;нет
188597;439667;нет
356932;561079;нет
356929;561078;нет
356933;560003;нет
237742;468719;нет
29915;362430;нет
82391;361564;нет
49156;361218;нет
29924;362449;нет
81248;365242;нет
172493;577634;нет
39420;577283;нет
51576;366692;нет
78024;335688;нет
78027;352425;нет
78030;335169;нет
78031;335168;нет
157127;358532;нет
157126;358531;нет
230086;557227;нет
127494;352890;нет
127594;359799;нет
295755;514278;нет
127595;359800;нет
127596;359801;нет
36420;331420;нет
18653;328382;нет
77457;330625;нет
76177;369756;нет
48379;384443;нет
37399;373890;нет
88735;340190;нет
18654;329026;нет
43019;364471;нет
48378;384444;нет
40591;350814;нет
17793;379884;нет
52959;364395;нет
61505;331081;нет
17793;362455;нет
40648;328388;нет
44287;388853;нет
23967;349115;нет
101382;403441;12,11
52960;371482;нет
18674;328576;нет
61504;347763;нет
40649;327437;нет
44288;400115;нет
16566;329573;нет
101380;532181;нет
100691;533252;нет
295755;534028;нет
101383;533542;нет
71682;333381;нет
71682;573728;нет
88801;361210;нет
55038;363579;нет
93030;341908;нет
53296;370211;нет
168086;573704;нет
81000;368941;нет
70298;370592;нет
115287;404805;нет
129052;577198;нет
80583;327363;нет
30960;329981;нет
80497;344764;нет
139081;398950;нет
73942;370212;нет
53223;352974;нет
229471;467613;нет
259186;377992;нет
90997;331557;нет
105941;565184;нет
105940;565158;нет
23074;452892;нет
119389;573732;нет
100766;376518;нет
100783;338068;нет
54307;578814;нет
101049;342021;нет
101049;344260;нет
100782;331366;нет
100783;352459;нет
328120;563152;нет
72927;357060;нет
72928;357059;нет
164677;437658;нет
301536;498702;нет
192179;450003;нет
201868;465914;135,68
201861;464152;135,88
201866;464169;135,52
201870;466962;нет
390781;562209;нет
69437;336109;нет
14875;447396;нет
182440;467163;нет
137764;573534;нет
124681;573506;нет
171459;580534;нет
226660;496422;нет
226695;496421;нет
226694;496418;нет
226698;496419;нет
227596;496423;нет
227597;496420;нет
226699;496451;нет
64889;369437;нет
49103;431116;нет
33535;573911;нет
38087;366911;нет
137763;580976;нет
113020;357017;нет
113022;357336;нет
113021;357041;нет
124678;353118;нет
124679;353096;нет
49104;353313;нет
124680;352810;нет
301514;523972;нет
28173;337006;нет
30324;364424;нет
29927;364425;нет
49177;369863;нет
126766;573616;нет
30332;371876;нет
169980;437696;нет
169979;437677;нет
169975;437694;нет
169969;437691;нет
169965;437687;нет
169966;437688;нет
169974;437693;нет
169967;437689;нет
169971;437692;нет
169968;437690;нет
169977;437695;нет
101290;331599;нет
101291;331600;нет
101292;331601;нет
101293;353694;нет
101294;343646;нет
114179;577046;нет
142270;577324;нет
389480;573679;нет
305258;577379;нет
359702;581950;нет
188624;439797;нет
188626;359741;нет
191136;359744;нет
201912;469459;нет
201910;469460;нет
124615;357386;нет
111750;525291;нет
142899;439710;нет
15529;361557;нет
15529;329969;нет
19491;382600;нет
15530;468897;нет
15531;361128;нет
15179;327375;нет
15181;364102;нет
413946;576569;нет
171885;431970;нет
151095;439711;нет
301451;524231;нет
81931;348581;нет
371071;567219;нет
38815;340191;нет
33969;438187;нет
342037;473755;178,27
187953;467501;нет
187939;524385;нет
336868;554025;699,33
222335;573666;нет
222902;464809;нет
275446;487145;нет
275447;487144;нет
364920;576572;нет
364921;576573;нет
364579;577782;нет
364580;576574;нет
364581;577781;нет
316872;557848;нет
316871;557849;нет
171882;431971;нет
43927;379085;нет
18673;327149;нет
39891;331950;нет
101050;331364;нет
100778;338351;нет
100777;337472;нет
100780;339414;нет
101913;358408;нет
101913;354532;нет
100786;331360;нет
100790;331361;нет
100788;331362;нет
100789;353615;нет
50175;438629;нет
108851;342476;нет
108853;342479;нет
33784;348036;нет
33788;332179;нет
33785;332180;нет
33787;332183;нет
48538;332184;нет
64903;332185;нет
33786;331857;нет
54494;331858;нет
48542;338642;нет
80263;329156;нет
80264;333131;нет
27724;329622;нет
28683;340804;нет
54494;329158;нет
48538;329626;нет
80265;333132;нет
80265;333073;нет
28682;365639;нет
33671;365640;нет
28681;336409;нет
33783;336410;нет
27724;365892;нет
47486;371231;нет
28683;354960;нет
33670;332141;нет
50181;365894;нет
50175;365895;нет
50189;365522;нет
75835;366222;нет
50191;365523;нет
50192;365524;нет
50174;365525;нет
66890;365526;нет
50191;365681;нет
50192;370452;нет
50195;368184;нет
75847;369285;нет
27727;365514;нет
49086;365515;нет
49085;365516;нет
49087;369808;нет
151821;576545;нет
151822;580464;нет
151822;580318;нет
151822;580391;нет
154728;580303;нет
154728;580449;нет
154728;580376;нет
172736;580375;нет
172736;580302;нет
172736;580448;нет
175556;580867;нет
163639;580452;нет
163639;580306;нет
163639;580379;нет
167395;580773;нет
163640;573514;нет
174292;576461;нет
163645;580592;нет
131668;465902;нет
137466;468888;нет
286582;572798;нет
98115;359830;нет
191141;359831;нет
41880;462099;нет
41884;345371;нет
77010;462100;нет
77006;577686;нет
72148;439647;нет
169875;437680;нет
169873;437679;нет
169878;437678;нет
164291;437657;нет
291311;577694;нет
79560;577507;нет
95591;576089;нет
389399;581949;нет
191237;573624;нет
404671;577785;нет
291901;577684;нет
404691;576567;нет
187811;580601;нет
22458;576113;нет
33411;577185;нет
47034;577308;нет
404655;573863;нет
404661;573924;нет
404662;573922;нет
404663;573923;нет
259263;524181;нет
58607;581959;нет
126695;581913;нет
55670;427699;нет
163990;417174;нет
15511;349155;нет
55671;427696;нет
15514;353084;нет
15514;331181;нет
100000100;467118;нет
92792;570847;нет
56664;570855;нет
15514;353105;нет
36453;577169;нет
232692;470612;нет
232693;470611;нет
247909;470610;нет
232688;470614;нет
232691;470613;нет
169964;437686;нет
169868;437683;нет
183946;573436;нет
51231;353859;нет
169962;437685;нет
169961;437684;нет
169871;578690;нет
169872;437681;нет
304999;439744;нет
212050527;439748;нет
305002;439750;нет
194203;439752;нет
194202;439753;нет
94193;465445;нет
94194;439757;нет
94195;465447;нет
151397;439766;нет
151398;439768;нет
151399;439770;нет
93945;339259;нет
103785;339258;нет
103786;339257;нет
93950;339260;нет
164326;578752;нет
165609;578730;нет
164336;580828;нет
164706;580778;нет
99948;578787;нет
171753;578709;нет
96486;577737;нет
145516;578791;нет
169894;581927;нет
169946;437697;нет
296468;573627;нет
164314;578819;нет
164298;437659;нет
169908;437675;нет
169910;437676;нет
169907;437674;нет
169956;577743;нет
164678;437662;нет
164679;437663;нет
164680;437664;нет
164332;437660;нет
164335;437661;нет
169898;437672;нет
172928;437671;нет
172927;437668;нет
178220;437669;нет
172926;437670;нет
176155;437673;нет
174019;346654;нет
191162;353861;нет
38850;353857;нет
136973;514066;нет
39415;353860;нет
169870;437682;нет
45856;364859;нет
36052;364862;нет
45966;364861;нет
296544;576444;нет
169958;578705;нет
96737;385010;нет
41763;439740;нет
109451;350631;нет
136998;348332;нет
53525;353820;нет
53526;353858;нет
109452;351707;нет
111549;334198;нет
55872;577783;нет
15232;580537;нет
95529;580535;нет
69399;524509;нет
69401;524510;нет
301436;425708;нет
55239;427750;нет
170468;431870;нет
164293;437666;нет
164295;437667;нет
164287;437665;нет
377461;564930;нет
100001043;467136;нет
138522;358346;нет
102104;397516;нет
341901;580602;нет
92018;577065;нет
235187;580766;нет
240610;577784;нет
229738;573681;нет
191730;577745;нет
191732;580551;нет
201773;580818;нет
240879;580780;нет
72337;576443;нет
16453;487119;нет
16456;487120;нет
40220;487121;нет
156248;359392;нет
122366;439713;нет
122367;439712;нет
81278;529034;нет
70511;364721;нет
156942;398357;нет
295803;514345;нет
295804;514347;нет
295805;514346;нет
295806;514348;нет
61258;439714;нет
296528;577681;нет
295799;514342;нет
295801;514340;нет
295801;514343;нет
295802;514344;нет
57255;576542;нет
55890;359226;нет
54112;581916;нет
37115;379651;нет
191147;439715;нет
191154;439731;нет
96744;581967;нет
96741;378668;нет
191155;439732;нет
188930;394188;нет
191148;431162;нет
191150;439989;нет
191149;439730;нет
124200;577272;нет
40826;570848;нет
301465;525339;нет
81703;576462;нет
71126;345288;нет
49706;328836;нет
49707;338948;нет
49437;338947;нет
62117;337667;нет
62119;329666;нет
62120;329667;нет
62121;329668;нет
62122;328358;нет
62123;337668;нет
77981;349953;нет
77977;333984;нет
77982;333985;нет
49433;355008;нет
49434;355009;нет
71126;355067;нет
71127;355010;нет
49440;361540;нет
33508;329239;нет
49444;328782;нет
17312;328095;нет
33507;327649;нет
75207;343774;нет
33515;328833;нет
33513;372516;нет
39676;370537;нет
35786;370538;нет
35799;403251;нет
39681;371169;нет
39682;370541;нет
39683;370542;нет
39684;371805;нет
155529;350663;нет
90848;373036;нет
156883;399329;нет
191181;350207;нет
80653;417266;нет
156883;414645;нет
61701;361423;нет
31173;573925;нет
111652;353212;нет
119397;353214;нет
119396;353213;нет
178093;456425;нет
80856;392370;нет
178094;456426;нет
111654;580869;нет
100903;581919;нет
48436;337665;нет
48436;403296;нет
253664;524483;нет
253666;456353;нет
253666;461726;нет
135593;469487;нет
253667;456354;нет
253668;514101;нет
148516;514059;нет
149358;530129;нет
253673;496489;нет
238013;564184;нет
30515;339483;нет
123663;431164;нет
123663;463477;нет
309207;526169;нет
169517;432062;нет
169520;432064;нет
169514;432063;нет
96306;464225;нет
187688;415298;нет
187269;411875;нет
15571;371820;нет
15570;371174;нет
15577;361002;нет
15575;362100;нет
15595;361083;нет
15594;361383;нет
187273;431624;нет
15583;364418;нет
29844;363956;нет
72339;464236;нет
71852;377121;нет
32735;345608;нет
32745;347160;нет
32746;345902;нет
118392;345263;нет
118388;337396;нет
15570;329189;нет
15575;329031;нет
15577;329036;нет
118083;337395;нет
15595;329304;нет
118080;327535;нет
15594;329000;нет
118081;464235;нет
15581;329190;нет
15583;329278;нет
72338;573554;нет
32741;573491;нет
145716;573523;нет
32740;573437;нет
313181;553951;нет
120863;464133;нет
39722;376187;нет
95606;353083;нет
95604;352518;нет
95605;345565;нет
37184;362037;нет
37325;361969;нет
37326;360924;нет
51107;349073;нет
51109;359198;нет
191859;573424;нет
41776;379211;нет
25213;360852;нет
20757;360821;нет
21353;361102;нет
87640;365337;нет
87641;365873;нет
74118;335420;нет
74119;332842;нет
74120;359894;нет
73607;383019;нет
73636;368454;нет
51557;403252;нет
79816;369369;нет
71609;367055;нет
71608;368257;нет
404685;577776;нет
43835;364001;нет
43833;362519;нет
43834;362897;нет
32195;366815;нет
32143;372892;нет
33108;368799;нет
32146;372893;нет
43819;380403;нет
47237;368595;нет
70717;369344;нет
33113;372109;нет
33112;373123;нет
39721;362324;нет
404694;576576;нет
23964;378198;нет
48702;361983;нет
33182;369621;нет
33186;369622;нет
47035;368457;нет
23965;347348;нет
23966;336136;нет
33185;369207;нет
31707;362326;нет
40945;362676;нет
32671;369978;нет
33183;362675;нет
31708;370109;нет
139096;450082;нет
139097;449768;нет
139098;450087;нет
225788;468728;нет
107338;468729;нет
107341;437881;нет
107342;437882;нет
95714;330063;нет
95715;439621;нет
95716;359313;нет
95743;439622;5,76
95717;359314;нет
95718;439623;нет
95715;467170;нет
34514;335606;нет
42114;363916;нет
33235;363917;нет
25813;364019;нет
42934;364080;нет
25814;378595;нет
30996;379284;нет
53233;369346;нет
64859;364155;нет
64860;372084;нет
49278;370361;нет
53234;369623;нет
34514;363091;нет
34681;365402;нет
34681;330023;нет
34516;364483;нет
34517;365251;нет
34518;331584;нет
34516;369727;нет
34517;363092;нет
34515;330022;4,12
34517;328838;нет
404666;576580;нет
404667;576579;нет
87959;379084;нет
34517;381704;нет
33987;378219;нет
49278;369345;нет
53234;367544;нет
64860;365847;нет
29518;334300;нет
33680;335533;нет
48705;367415;нет
34681;361971;нет
34515;369704;4,12
34516;361922;нет
34518;369705;нет
32457;361276;нет
32456;361555;нет
32356;368102;нет
31595;360959;нет
31596;361134;нет
31597;369617;нет
172863;578713;нет
51558;573449;нет
182552;447453;нет
182553;447454;нет
182554;447455;нет
178117;447456;нет
178116;447457;нет
178115;447458;нет
163013;570839;нет
34681;576463;нет
75370;576457;нет
155216;580837;нет
137017;573917;нет
172722;570734;нет
189959;447459;нет
205461;447460;нет
189961;447461;нет
107428;487079;нет
107429;487080;нет
107430;463584;нет
330787;570864;нет
191240;570930;нет
191239;533795;нет
75368;464227;нет
170813;464226;нет
191236;573453;нет
191341;573470;нет
107351;580809;нет
80224;578712;нет
67846;532294;нет
67844;532514;нет
67849;573768;нет
161290;573780;нет
108206;573406;нет
168517;573784;нет
87381;578793;нет
167334;576454;нет
191242;573490;нет
191238;531807;нет
87957;570853;нет
26506;573910;нет
138849;464605;нет
101054;464603;нет
101055;450856;нет
101056;464604;нет
234699;467419;нет
136993;413523;нет
136992;413524;нет
170818;580796;нет
136994;571017;нет
136995;570810;нет
78311;580775;нет
178098;447462;нет
178098;447463;нет
178100;447464;нет
178101;447465;нет
87955;580814;нет
180318;580747;нет
93758;531818;нет
65096;524014;нет
64857;524015;нет
64858;469495;нет
64879;469496;нет
64859;469494;нет
64860;524013;нет
298660;577692;нет
301474;561307;нет
120324;473720;нет
116217;335310;нет
339380;529922;63,99
339378;529923;70,16
180752;496501;нет
117064;556644;нет
80162;329874;нет
80161;329873;нет
162141;425228;нет
162142;438191;нет
80156;329914;нет
80159;331243;нет
80163;329870;нет
80164;329871;нет
80165;329872;нет
15254;345466;нет
55453;328135;нет
142681;464250;нет
56661;338158;нет
41888;524259;нет
41888;353589;нет
39892;331285;нет
24244;362499;нет
24245;369247;нет
37027;336930;нет
43250;366509;нет
33158;335273;нет
38653;365633;нет
33157;330623;нет
178070;513858;нет
178072;578762;нет
178076;465873;нет
178075;466954;нет
129017;447398;нет
53297;364144;нет
41380;361074;нет
56666;346346;нет
103847;437965;нет
123120;350253;нет
111642;406160;нет
67076;447444;нет
67077;447397;нет
89934;339137;нет
278797;476302;нет
81244;339700;123,15
278799;476303;нет
159990;426104;132,78
197051;461729;179,87
83265;463583;нет
82399;366513;нет
80539;351555;нет
128746;578741;нет
200811;532522;нет
346046;573314;нет
44670;533318;нет
118077;532766;нет
117793;531973;нет
119318;533618;нет
287550;573846;нет
198528;531552;нет
200810;533147;нет
119047;554986;нет
153317;533759;нет
40035;531734;нет
40032;532956;нет
145518;533349;нет
119047;395972;нет
119051;439062;нет
178091;532345;нет
57828;339616;нет
169193;580772;нет
170460;532282;нет
95540;416450;нет
80852;355751;нет
83265;336302;нет
119047;527197;нет
29949;332479;нет
153937;531686;нет
80852;354819;нет
135550;532723;нет
15689;532180;нет
74898;336693;нет
30363;336694;нет
137591;533903;нет
137592;533185;нет
31216;346676;нет
103666;358740;нет
61087;339615;нет
138844;533786;нет
314951;573598;27
77157;450071;нет
229324;565210;нет
168483;577786;нет
168504;388692;нет
50272;366520;нет
40095;340315;нет
38654;366251;нет
69024;370269;нет
18667;327865;нет
38654;360922;нет
23406;336303;нет
37640;328027;нет
191156;439704;нет
16051;426351;нет
225585;468919;нет
225584;468920;нет
141945;573326;нет
109527;578694;нет
155548;576421;нет
172185;578756;нет
238377;468245;нет
238376;468244;нет
238375;468243;нет
16927;361525;нет
16928;361526;нет
43871;367044;нет
46960;350483;нет
16954;360863;нет
16938;370304;нет
38301;370305;нет
38302;362587;нет
38708;577749;нет
16953;388450;нет
49704;380744;нет
58571;405334;нет
16939;360998;нет
16948;366045;нет
16940;360982;нет
16949;375088;нет
16949;363023;нет
35962;388451;нет
38300;362586;нет
23805;398115;нет
16951;360961;нет
78093;378640;нет
16941;360997;нет
27870;578722;нет
23815;364713;нет
16946;360865;нет
23813;366046;нет
16947;360983;нет
23814;366047;нет
16931;361316;нет
58456;382736;нет
16942;361849;нет
16925;360862;нет
16943;360999;нет
45370;347855;нет
