M_id;T_id;Price_2.2
109778;531327;нет
44706;332828;нет
12259;348849;нет
13006;532359;нет
74024;533361;нет
115213;533030;нет
32124;363052;нет
4232;361298;нет
4231;361036;нет
4233;365682;нет
79027;334551;нет
110366;533549;нет
61711;532639;нет
45514;531997;нет
5942;328892;нет
68117;339207;нет
64628;330601;нет
35098;356010;нет
79026;337344;нет
6258;332882;нет
20624;326724;нет
29305;327504;23,55
170732;375955;82,18
33258;371145;нет
192462;570110;10
192463;569914;10,02
192461;569913;9,95
171543;531699;44,41
168719;531666;нет
145722;335337;нет
11922;361386;нет
145722;533488;нет
124347;533443;нет
152397;554993;нет
152396;532903;нет
152405;533191;нет
190921;533300;нет
65411;371492;нет
127917;532223;нет
127915;533919;нет
127918;533347;нет
175043;553907;нет
175042;553936;нет
118775;532246;нет
62906;363137;нет
86085;330058;нет
103528;532027;нет
118773;531697;нет
118778;431004;нет
47048;337946;нет
22207;532318;6,47
51077;378206;нет
82109;379800;5,89
10050;379630;нет
112035;327915;нет
7550;326762;нет
110162;531133;нет
61644;372045;нет
46947;328239;нет
69590;344826;нет
91356;352957;нет
117172;574313;нет
88105;336299;нет
20400;554842;нет
224751;570132;3,5
7105;532296;нет
17980;554848;нет
21529;532093;нет
7175;570553;нет
130853;532245;нет
14121;327878;нет
7174;327301;нет
83865;327033;нет
45508;426088;нет
111856;354030;2,99
20003;329102;нет
21412;369414;нет
22031;369750;нет
29455;345415;нет
65752;379698;нет
46835;328650;2,12
143790;474277;2,18
19001;368641;нет
6217;363883;нет
25857;370443;нет
6216;328060;5,36
7206;331357;нет
10521;385394;нет
112576;326634;нет
112577;333997;6,86
65132;532544;нет
82124;330891;нет
112038;334998;нет
179264;532889;62,84
98921;532782;нет
179566;533072;нет
167216;531294;нет
134646;360104;28,33
33545;361543;нет
49730;332034;нет
47328;377930;нет
86013;378453;нет
46412;362901;нет
109059;532686;нет
54816;570334;нет
38380;379459;3,65
33456;386583;нет
63234;530930;нет
71312;440036;нет
4886;328270;3,77
71313;332126;8,9
6094;337452;27,27
84666;531923;нет
10332;327804;нет
176068;438989;нет
66440;328962;101,07
47227;330906;нет
47226;328011;нет
47222;331559;нет
53308;327927;нет
65171;410973;нет
65170;334046;нет
90250;348166;нет
90253;328861;нет
90251;410978;нет
90254;410967;нет
64413;337969;нет
63203;336520;нет
63199;387751;нет
63204;336521;нет
84214;331513;нет
34999;337968;нет
55980;431006;30,55
5484;329619;нет
68080;359953;209,5
68079;359954;272,71
41642;328213;нет
41644;328214;нет
19510;330203;35,96
170523;533958;нет
29306;328575;78,04
339494;562215;81,91
123973;360169;нет
185297;531774;24,24
357916;564377;нет
357919;564378;нет
82778;353985;нет
180971;530922;нет
113481;359097;115,67
272951;497244;104,9
113482;359957;105,08
364942;560009;нет
144090;439017;нет
74503;378129;нет
77496;346267;нет
12250;370603;нет
150806;470725;нет
105232;413637;нет
100042;532823;нет
188068;567845;нет
192862;529539;нет
51180;368693;нет
4275;328109;нет
78246;531508;нет
130858;532403;нет
124947;531421;нет
124949;531895;нет
109245;533668;нет
128006;532780;нет
163893;532612;нет
114481;431007;93,78
113266;356241;нет
99692;353274;72,54
55491;365368;нет
164904;531905;нет
182301;533773;162,2
182295;533830;101,64
182299;533141;160,34
182285;531956;77,13
182291;532277;74,96
182292;531053;185,84
182294;533237;147,27
182287;532822;52,41
182289;533346;62,94
168320;533204;нет
163264;533876;нет
77773;379737;4,24
88242;532665;6,91
21606;362068;нет
24135;330557;нет
20839;331483;4,76
77774;345217;9,6
4893;362707;нет
4894;326918;нет
20840;570273;нет
20322;333873;6,86
84215;331765;нет
55274;369555;нет
129246;532471;нет
82960;437297;нет
141332;470061;нет
141333;470063;18,58
410271;573336;нет
84219;437298;16,64
223877;531517;нет
179469;533086;нет
84828;334088;15,1
75623;532369;нет
5885;326638;нет
36915;527195;55,16
54736;528874;24,77
11828;327113;нет
13447;337483;7,26
38425;532635;1,18
29392;361455;нет
38426;532320;нет
386661;328781;8,22
40679;531067;нет
12841;533323;нет
103437;531326;11,65
25096;532002;нет
19771;570026;нет
68571;376878;11,83
163034;532009;нет
198534;533060;нет
94954;533793;нет
13467;369839;нет
29430;330680;3,06
23471;364268;нет
10072;371699;нет
8264;360877;нет
19813;371755;нет
110813;356862;3,46
27417;328183;нет
6096;337645;3,54
21257;361049;нет
49897;335765;3,93
43782;331789;нет
17829;368048;нет
20622;363575;нет
19189;360870;нет
13969;364968;нет
135034;339040;нет
56312;363036;нет
6057;361151;нет
7281;371389;нет
111829;576001;2,01
111829;569862;2,01
7126;570422;нет
5578;531988;1,24
4901;344394;нет
10917;327064;36,11
112054;328664;нет
6098;570721;нет
21238;533259;нет
112053;531328;3,91
50841;431009;4,03
19796;330772;нет
123768;439450;нет
86087;345892;нет
63612;370993;нет
90853;532312;нет
90852;531076;нет
54226;363905;нет
22983;533708;нет
77466;531722;нет
83703;533089;нет
184347;532505;нет
15320;531976;нет
77505;533881;нет
158103;533689;нет
170751;531672;нет
77812;569979;нет
169885;570385;нет
29007;570558;нет
169884;570435;нет
93680;570121;нет
107627;553956;нет
107636;532623;6,33
158655;531816;нет
158661;533350;нет
107138;438798;нет
110177;532773;нет
85849;532283;нет
84673;337394;70,59
130293;533208;80,89
139321;531605;нет
60246;531394;нет
160863;532399;100,43
46353;329803;46,58
20709;328465;нет
29308;327274;55,44
46354;329804;28,31
12242;328566;нет
92755;344402;нет
126312;415058;97,69
126313;415063;163,33
169185;466303;25,96
89651;428194;нет
83115;360798;нет
12647;361816;нет
33310;371700;нет
46839;371701;нет
88106;330908;нет
117172;410773;нет
84920;569932;нет
281131;533765;нет
31709;328413;36,56
71883;378298;40,24
82439;532588;нет
115414;533832;нет
82435;530977;нет
104487;356244;162,86
261906;531176;нет
100732;531995;26,23
8845;365303;6,81
51883;345885;нет
11800;365080;нет
112583;533878;7,48
79518;570170;10
7253;348683;нет
99379;533652;7,8
83514;436251;нет
14088;327605;9,28
22940;327575;8,33
6126;333710;7,16
35495;330166;нет
35377;329124;38,18
35378;337954;нет
95895;466470;нет
51935;330734;97,7
127272;327436;нет
291812;570119;нет
22714;328415;нет
45924;362314;нет
12976;327511;10,64
82158;329092;нет
4907;361989;нет
163367;562210;нет
163368;465269;нет
294371;558193;76,94
126466;465264;82,21
126465;465265;51,87
163371;465267;нет
117900;532463;нет
89760;341494;нет
62763;368717;нет
76929;384595;44,81
19858;328883;70,4
128207;531887;нет
141306;533983;нет
141289;530934;нет
141310;533712;нет
128208;531965;нет
128210;532266;нет
10558;329121;нет
90901;466472;42,24
69628;346896;нет
11785;327184;нет
110756;428050;нет
76159;348997;нет
127302;358481;60,5
39841;328199;53,91
31091;328866;нет
79522;336359;73,35
44915;363749;218,87
147572;533622;нет
135957;439020;73,88
36547;327732;нет
66386;533343;нет
66289;371872;нет
295313;580368;нет
66293;333894;нет
172590;533077;нет
74949;371437;нет
90260;533506;нет
107893;533927;нет
88231;531946;нет
13545;367058;нет
186891;573762;нет
24029;530971;нет
192470;532768;нет
105906;530978;нет
85990;345698;нет
22052;328636;6,18
22053;327805;30,36
85308;361756;нет
66294;329093;23,72
22264;336582;5,5
8977;326673;5,69
66290;362673;нет
13342;367084;нет
295319;529897;41,19
24031;327731;15,17
66295;345739;41,53
84807;328272;нет
84808;326746;нет
22265;326964;8,09
22266;329757;11,28
23083;335355;17,59
22054;330269;37,47
75802;327487;38,15
10087;330079;нет
62725;331116;нет
75798;334246;74,22
12026;328659;нет
11076;386267;нет
90268;570758;нет
19579;365984;нет
88107;575723;5,6
130251;436254;5,88
154071;532000;нет
154070;531793;нет
130255;350568;нет
66300;364336;5,87
107887;468172;нет
107895;348561;нет
107910;468175;нет
107926;468173;нет
107927;466819;нет
107892;468171;нет
12742;326528;нет
66302;364337;нет
12743;326330;нет
107894;378201;нет
138861;358092;16,06
91211;340504;нет
94833;531349;12,56
111051;459466;нет
18287;551567;нет
220362;564591;нет
220364;564376;нет
77275;366252;нет
98841;354431;нет
82239;327052;нет
82240;344665;нет
20642;327718;нет
55278;330805;нет
65756;351228;93,33
65755;329624;нет
34986;327722;нет
18978;327721;нет
50274;336111;нет
84991;326363;103,26
84992;337714;160,74
64210;329173;нет
91372;350547;нет
91373;346899;нет
46971;327784;нет
46972;327785;нет
20640;327956;265,15
20639;326465;100,54
82119;344504;нет
40287;337297;368,02
40286;329554;128,49
80095;364327;нет
17174;329518;нет
17175;329519;нет
75627;353631;нет
94572;353039;102,2
94571;353309;нет
83308;326784;149,77
61925;337298;нет
237967;562321;нет
61926;337299;нет
18565;329520;нет
18564;329521;101,43
14120;328931;нет
36922;337246;нет
31448;328932;нет
31449;328933;нет
17354;326466;нет
17353;327716;120,09
75626;331054;182,66
396813;570305;нет
274904;532688;нет
41305;361303;нет
5247;336353;150,89
73438;327972;2200,94
7300;339030;нет
25265;339319;нет
13166;334866;нет
129370;533920;нет
90281;439103;39,57
90283;439104;нет
90275;438992;12,93
110977;531741;нет
23746;532621;12,73
227098;531726;нет
121949;413232;9,25
14042;377474;9,74
104086;436191;11,7
137768;533733;нет
134090;532021;нет
134082;530896;нет
180978;532401;нет
173908;532179;нет
134080;532088;нет
27850;328822;нет
63482;344618;нет
63484;329517;нет
27848;329107;нет
27849;362875;нет
91759;361191;нет
91760;533223;нет
183767;414905;нет
183753;414909;нет
183760;414908;нет
91737;414907;нет
91751;361189;нет
91755;361518;нет
91736;361190;нет
66224;466879;нет
163658;466021;нет
177853;466020;нет
185169;531235;нет
273079;496401;161,23
273078;496400;113,51
193148;354041;133,47
66000;328414;нет
66001;326945;нет
159664;531078;нет
2045;533831;нет
109213;570939;нет
175265;570784;нет
165510;533413;нет
54232;332796;нет
8233;531201;нет
112070;532409;нет
117855;531275;нет
175727;533680;1,05
110719;412929;нет
117854;431570;2,35
154573;413907;нет
18274;327665;нет
27733;328000;нет
157511;532237;нет
137844;532120;нет
159979;532357;нет
74104;531889;1,05
74108;533871;1,08
74106;532069;1,08
110648;533170;нет
110649;531800;8,17
5215;326532;нет
45719;330836;30,21
92256;350833;нет
149151;531852;нет
174173;487086;нет
174205;487087;нет
174206;487088;нет
311814;573919;нет
118528;532026;нет
92251;351100;нет
92255;359683;нет
36733;327819;36,57
75628;338949;нет
3543;564211;нет
11879;374736;нет
11037;362018;нет
139572;531847;нет
6372;361057;нет
31450;329329;182,21
66470;334587;82,22
13960;326332;115,56
66473;345420;258,74
4913;337499;нет
63441;337697;нет
92128;531075;нет
131120;531667;нет
165327;530983;нет
108305;426023;17,74
237327;531166;нет
185361;533293;нет
185362;531362;нет
126405;533366;нет
126406;533119;нет
95950;531045;нет
143565;531611;нет
164195;533636;нет
225040;531440;нет
164451;532689;нет
87399;532416;нет
112997;357161;нет
80101;329821;нет
80102;329218;нет
80097;329822;нет
80098;328315;нет
59522;326318;нет
59524;327701;нет
12215;361490;нет
65897;329336;101,43
55954;331563;нет
55955;347124;нет
19508;352237;35,96
86088;345441;нет
102938;531120;нет
28906;327816;нет
85732;531723;нет
148242;530917;нет
136060;531858;нет
25878;366872;нет
136061;359478;154,83
35768;327977;нет
56158;364096;нет
59929;366691;нет
13462;327382;нет
62908;372046;нет
62909;362119;нет
94574;533576;19,03
22671;531826;нет
72634;349154;9,4
166605;531589;9,91
166606;533922;16,99
112606;328154;нет
21982;365706;нет
112607;327381;нет
138865;431012;нет
8208;328445;92,01
20715;328486;82,16
105769;413634;41,4
5250;328519;7,42
60075;328332;7,98
30551;329758;нет
127719;431013;нет
63435;330816;нет
62933;330326;нет
393192;574308;66,03
143545;349960;нет
108430;531526;нет
143543;350243;нет
30825;328305;нет
86097;351156;нет
86098;351157;164,08
11822;337955;нет
136434;531399;нет
19188;327828;77,58
11625;347347;81,25
55937;531148;19,74
379317;570171;нет
185353;533345;4,66
78790;365557;6,58
77779;333034;нет
104464;353342;нет
50212;332798;124,17
11501;371520;нет
49021;332049;нет
45402;362424;нет
25498;328513;нет
40053;336284;нет
5952;532154;нет
40053;573921;нет
